<UserID>	<ArtistID>	<Count>
72	20083	5
72	19111	30
72	17579	3
72	1772	10
72	8982	15
72	25600	28
72	4005	6
72	19593	10
72	984	4
72	15261	3
72	3518	66
72	14905	21
72	18433	45
72	11277	113
72	7078	52
72	5283	1
72	26832	5
72	9558	14
72	12285	230
72	21601	45
72	18605	201
72	15470	211
72	5557	16
72	30412	85
72	11135	1
72	16561	63
72	22131	1
72	2521	30
72	22664	40
72	13882	2
72	21941	83
72	31464	286
72	22138	15
72	21129	21
72	10232	3
72	23750	73
72	12295	1
72	18122	1
72	32498	401
72	16466	21
72	15486	8
72	7627	47
72	29381	1
72	2533	1
72	11790	16
72	30944	6
72	4440	6
72	1003	17
72	5062	57
72	29904	181
72	12495	1
72	7102	1
72	4041	16
72	25849	76
72	12841	1
72	13200	5
72	18711	17
72	1490	19
72	31944	3
72	23761	1
72	23210	12
72	18132	6
72	9217	55
72	32510	92
72	4562	92
72	19112	3
72	21251	12
72	7812	4
72	3312	128
72	2027	119
72	24822	49
72	25358	16
72	22685	49
72	25359	77
72	19725	10
72	12833	5
73	26870	69
73	23768	9
73	17125	4
73	23220	3
73	24309	2
73	24848	26
73	11811	2
73	5110	1
73	32043	6
73	32008	19
73	12843	22
73	12329	2
73	2562	15
73	30447	1
73	15699	57
73	5005	210
73	2554	7
73	21644	1
73	19715	9
73	20140	4
73	25373	1
73	26403	123
73	4080	32
73	11310	4
73	31519	3
73	27	2
73	946	14
73	23794	1
73	21174	61
73	17721	4
73	2067	87
73	11343	9
73	19153	85
73	17160	10
73	32041	13
73	19159	3
73	14468	4
73	25076	48
73	15884	2
73	8757	336
73	12873	14
73	8447	18
73	21209	1
73	16093	12
73	9788	2
73	32562	18
73	1557	8
73	22747	1
73	26429	1
73	2641	5
73	9273	155
73	31011	1
73	32062	6
73	24113	1
73	13419	9
73	23830	4
73	24319	5
73	29443	1
73	14992	17
73	6455	25
73	30496	1
73	2097	3
73	23274	22
73	12392	28
73	3611	20
73	4125	10
73	24383	1
73	18684	3
73	23843	42
73	24385	1
73	25264	6
73	31027	5
73	6696	1
73	31029	30
73	10850	1
73	10851	116
73	21216	49
73	20704	54
73	12767	21
73	17205	9
73	21706	2
73	15585	15
73	1589	33
73	20717	2
73	9311	1
73	18705	1
73	10867	5
73	7724	48
73	2540	58
73	3544	1
73	26464	5
73	20207	20
73	4658	8
73	2567	1
73	4661	157
73	1525	3
73	14000	1
73	21723	5
73	27454	5
73	10822	75
73	31057	7
73	18972	8
73	28956	44
73	21241	94
73	19220	11
73	18731	20
73	5689	3
73	5180	342
73	7220	2
73	22275	2
73	13465	25
73	26141	90
73	19826	69
73	30557	5
73	6744	1
73	32968	169
73	30561	2
73	23359	8
73	1656	4
73	15630	10
73	690	4
73	14874	56
73	15635	108
73	15154	2
73	15159	26
73	28454	1
73	19240	189
73	25460	22
73	17348	36
73	32633	148
73	25577	24
73	4186	2
73	12959	4
73	11938	118
73	19985	34
73	12607	2
73	8846	21
73	3670	1
73	13495	3
73	25482	2
73	30584	25
73	9853	11
73	20778	34
73	31113	4
73	4720	12
73	17274	1
73	7260	4
73	20260	5
73	13506	4
73	26995	5
73	29004	34
73	30061	180
73	8856	1
73	15342	16
73	16737	1
73	16202	4
73	27000	1
73	19784	73
73	5227	67
73	13518	8
73	2192	272
73	16744	371
73	1445	1
73	20276	1
73	23378	1
73	19280	80
73	20798	50
73	7800	1
73	7276	23
73	28517	142
73	12991	47
73	2719	113
73	14077	65
73	20812	1
73	1670	4
73	12307	1
73	11983	21
73	30086	3
73	27028	6
73	20818	1
73	21305	4
73	29558	9
73	14612	34
73	28884	143
73	11493	43
73	18579	12
73	2083	49
73	22740	25
73	22880	54
73	7302	1
73	30102	12
73	31167	5
73	702	1
73	2222	5
73	13559	41
73	4242	6
73	2146	103
73	28040	7
73	10976	43
73	29228	12
73	29056	43
73	17753	1
73	22555	9
73	8326	1
73	3734	10
73	22633	26
73	25045	10
73	13029	24
73	27639	178
73	18336	45
73	20322	15
73	1702	1
73	5617	180
73	23432	4
73	3750	179
73	12030	3
73	4794	5
73	5318	120
73	30134	60
73	13046	1
73	5301	2
73	10996	2
73	10997	108
73	17344	60
73	27796	6
73	28062	1
73	2598	6
73	29089	1
73	29090	3
73	27073	8
73	2265	1
73	13594	1
73	21861	89
73	20350	9
73	7351	66
73	23460	11
73	10471	8
73	28133	9
73	4814	5
73	14672	22
73	22004	1
73	32234	6
73	13319	2
73	4300	137
73	5328	6
73	6490	1
73	19354	25
73	16824	1
73	27585	28
73	12063	134
73	32424	7
73	6364	84
73	24027	391
73	14981	1
73	6375	40
73	30689	298
73	28608	4
73	554	1
73	5858	1
73	5900	11
73	4522	17
73	10507	41
73	26628	132
73	29647	8
73	19419	3
73	31741	27
73	22436	59
73	4839	21
73	14566	1
73	2820	4
73	29143	4
73	30202	19
73	9831	32
73	17398	44
73	11572	6
73	2656	184
73	15061	33
73	15807	83
73	27986	1
73	16670	25
73	21914	17
73	12541	7
73	27132	1
73	32284	2
73	1795	11
73	25128	1
73	30214	10
73	25129	11
73	24063	36
73	14722	152
73	18912	398
73	9516	46
73	4869	7
73	21924	109
73	28990	2
73	16344	51
73	28570	3
73	3830	1
73	15826	108
73	24078	5
73	30730	3
73	24081	5
73	32756	13
73	1292	59
73	11098	118
73	18547	51
73	17430	30
73	14212	1
73	8498	1
73	24544	8
73	293	360
73	4249	2
73	2847	1
73	20949	7
73	3363	8
73	21435	30
73	5390	28
73	27642	2
73	24093	2
73	14228	77
73	22215	2
73	10566	1
73	20535	2
73	30748	41
73	21447	1
73	12647	3
73	12134	14
73	15291	296
73	3677	1
73	6937	263
73	1882	22
73	15296	10
73	31794	36
73	29784	2
73	14767	8
73	23023	4
73	11632	19
73	11633	1
73	13967	1
73	1836	10
73	4719	82
73	3941	3
73	31295	223
73	11455	86
73	18464	3
73	23030	3
73	22309	1
73	11257	1
73	29715	36
73	17779	158
73	2372	6
73	8546	194
73	17953	1
73	17458	426
73	17460	4
73	30163	272
73	5425	106
73	4913	227
73	21991	4
73	10088	13
73	32358	22
73	14269	3
73	18963	9
73	21478	20
73	19468	38
73	4411	7
73	25683	3
73	15886	6
73	10608	4
73	18486	166
73	19780	2
73	16944	9
73	25687	4
73	11537	10
73	5443	37
73	25949	138
73	29232	15
73	15894	2
73	32828	4
73	7476	3
73	19127	9
73	32069	1
73	12688	2
73	28712	2
73	148	1
73	11672	1
73	27985	384
73	11171	4
73	23622	26
73	17983	5
73	31979	92
73	32885	76
73	28212	14
73	31853	11
73	23975	16
73	6986	50
73	6254	3
73	14302	6
73	29775	23
73	22030	44
73	19498	5
73	24994	38
73	6994	3
73	22563	2
73	14829	2
73	26742	19
73	28735	94
73	5833	3
73	11190	8
73	30835	57
73	27662	13
73	18520	18
73	19503	35
73	8430	1
73	6505	106
73	25257	2
73	27256	2
73	25732	5
73	18025	120
73	18028	1
73	9617	66
73	30850	2
73	14326	185
73	3934	36
73	7528	4
73	32338	10
73	7287	1
73	26454	1
73	26295	2
73	925	14
73	10677	2
73	31060	214
73	14246	1
73	24743	1
73	15404	6
73	934	2
73	14345	14
73	15408	19
73	12234	1
73	939	109
73	14349	2
73	13280	7
73	17029	11
73	9152	1
73	942	4
73	2977	2
73	29307	33
73	944	4
73	32537	12
73	4491	126
73	18197	21
73	1948	4
73	28786	333
73	23143	1
73	5513	2
73	30891	30
73	24235	18
73	13266	1
73	13304	2
73	13836	19
73	19560	2
73	16159	56
73	20560	139
73	31424	96
73	13377	52
73	19528	10
73	16100	39
73	9175	52
73	26800	4
73	14881	3
73	31941	1
73	25182	5
73	31942	92
73	32940	1
73	3003	2
73	447	3
73	7582	64
73	27793	13
73	20569	1
73	17059	32
73	22635	2
73	8109	1
73	25197	1
73	13847	2
73	969	3
73	454	4
73	3869	46
73	28825	186
73	19079	2
73	9694	1
73	15690	4
73	4534	15
73	21369	171
73	32480	2
73	18107	1
73	7680	83
73	29370	2
73	26373	1
73	31971	4
73	10737	4
73	24577	2
73	23743	3
73	1479	72
73	9639	48
73	5564	92
73	28723	47
73	8019	1
73	19608	8
73	17091	4
73	23656	2
73	7628	2
73	4549	12
73	28754	52
73	14419	28
73	12820	2
73	27352	34
73	18475	1
73	3041	1
73	4566	1
73	33029	77
73	13353	1
73	32975	19
73	10245	45
73	30426	54
73	13904	139
73	19112	2
73	24839	2
73	26865	5
73	30433	99
73	30956	3
73	26869	2
74	29569	14
74	1539	12
74	30713	1
74	7860	124
74	4491	1
74	518	1
74	21874	4
74	32233	39
74	4494	7
74	13582	4
74	20392	1
74	19665	1
74	11143	1
74	20560	16
74	20190	6
74	28631	32
74	23313	151
74	14628	1
76	9791	1
76	13024	1
76	3358	18
76	2168	1
76	640	1
76	22427	1
76	26188	243
76	1024	1
76	30697	1
76	3670	1
76	9217	2
76	24975	8
76	12589	3
76	28201	1
76	26723	1
76	12119	5
76	32009	1
76	118	1
76	17391	1
76	23826	1
76	4839	17
76	9882	4
76	24978	1
76	16726	2
76	22232	1
76	32160	9
76	28494	2
76	31628	12
76	18635	2
76	10808	1
76	5870	40
76	22240	5
76	2050	3
76	4453	1
76	1030	3
76	1395	1
76	11300	2
76	31629	10
76	32114	4
76	25962	1
76	30331	9
76	28157	1
76	10932	59
76	11406	2
76	25765	1
76	7627	2
76	26558	1
76	5708	4
76	22182	88
76	16446	1
76	9886	2
76	3205	1
76	15110	2
76	7269	1
76	30461	1
76	32654	4
76	25125	1
76	7872	2
76	28751	1
76	22979	4
76	24736	1
76	1166	60
76	22712	1
76	9136	2
76	18782	9
76	31386	22
76	18648	2
76	24201	2
76	3694	45
76	12811	2
76	4898	2
76	19548	10
76	31901	1
76	5612	1
76	6555	3
76	7039	1
76	21540	3
76	801	1
76	34	1
76	10412	6
76	2835	4
76	30122	1
76	9419	3
76	31139	63
76	19364	1
76	20538	3
76	14876	1
76	31140	8
76	18550	4
76	19798	1
76	5247	1
76	20893	6
76	682	1
76	29961	1
76	10707	1
76	169	2
76	26545	110
76	5894	2
76	23390	26
76	5623	1
76	5021	2
76	27648	1
76	24754	1
76	18060	17
76	22340	16
76	173	4
76	28896	3
76	21670	4
76	6666	2
76	6917	1
76	9787	1
76	9788	2
76	7549	1
76	29000	1
76	27635	64
76	31657	1
76	18433	1
76	22742	1
76	23822	5
76	22744	11
76	32562	43
76	21675	1
76	21434	1
76	23825	13
76	10048	65
76	1291	7
76	19141	1
76	9656	1
76	22082	11
76	24454	2
76	6043	1
76	14749	5
76	989	2
76	9533	1
76	21859	1
76	5775	2
76	23405	1
76	15793	2
76	14231	1
76	9811	1
76	673	5
76	16508	2
76	1077	2
76	29429	2
76	16240	2
76	11740	1
76	20683	1
76	25760	3
76	9040	1
76	3236	6
76	24853	17
76	20213	2
76	21196	1
76	26052	3
76	18679	2
76	26921	7
76	26439	1
76	32576	2
76	10060	1
76	15292	1
76	9550	1
76	24777	1
76	4004	52
76	31058	2
76	5525	9
76	31826	5
76	32632	1
76	13690	7
76	13310	1
76	13691	3
76	27783	2
76	27607	1
76	6608	4
76	13662	2
76	26313	28
76	15303	2
76	27420	2
76	4730	5
76	17446	1
76	29992	2
76	22500	1
76	15438	3
76	9178	4
76	25176	3
76	30652	2
76	21832	5
76	27917	1
76	21700	1
76	16813	2
76	19578	1
76	13362	1
76	24061	3
76	9270	1
76	21835	6
76	6334	1
76	25181	3
76	16526	33
76	25182	9
76	15163	1
76	22125	1
76	21708	2
76	29997	1
76	2508	4
76	25958	1
76	12662	1
76	18345	1
76	17459	4
76	3019	1
76	11265	1
76	2251	5
76	218	1
76	29871	3
76	19839	1
76	23581	1
76	31816	1
76	3398	1
76	90	2
76	32352	1
76	30990	1
76	15750	2
76	25585	5
76	10961	1
76	28728	21
76	1513	9
76	26120	1
76	22520	4
76	27198	84
76	10266	13
76	20728	13
76	13999	7
76	24460	1
76	15178	8
76	26342	2
76	23596	2
76	226	1
76	22123	3
76	31452	1
76	1105	1
76	19966	2
76	27455	2
76	31780	2
76	3240	2
76	5437	1
76	18486	37
76	30011	2
76	9840	1
76	28016	1
76	21730	2
76	7083	1
76	3415	43
76	2902	1
76	15335	19
76	17452	1
76	29485	1
76	8813	1
76	22661	1
76	22818	1
76	327	1
76	32614	1
76	20100	1
76	12283	2
76	6855	6
76	27466	19
76	16018	1
76	3416	3
76	21607	1
76	14250	1
76	24283	1
76	25697	2
76	8001	1
76	13836	104
76	4165	2
76	23490	1
76	31464	11
76	8288	1
76	16935	1
76	6975	2
76	9088	7
76	6376	2
76	32755	6
76	3149	21
76	2402	2
76	2514	2
76	28461	2
76	8585	1
76	18996	1
76	29759	4
76	26236	7
76	22256	1
76	1403	1
76	15112	2
76	12302	13
76	13815	2
76	13895	1
76	8962	1
76	5979	1
76	12696	1
76	8406	23
76	1490	23
76	22025	9
76	1491	1
76	32048	6
76	25717	3
76	4710	1
76	24030	1
76	1717	4
76	28471	1
76	19111	1
76	7339	4
76	632	10
76	15999	1
76	1768	7
76	8641	6
76	21626	6
76	500	1
76	30431	6
76	20850	1
76	11934	1
76	30181	1
76	23491	5
76	17758	10
76	25359	43
76	1250	1
76	27846	2
76	33045	9
76	2034	13
76	27001	1
77	11724	1
77	10588	2
78	1539	3
78	6403	1
78	12564	3
78	13641	4
78	27642	2
78	15191	5
78	374	4
78	9163	15
78	6741	1
78	27074	2
78	23547	127
78	23313	18
78	22530	3
78	5564	1
81	3058	7
81	8720	11
81	28130	134
81	4064	2
81	20818	62
81	16047	61
81	8742	11
81	11460	63
81	25866	1
81	2048	38
81	2050	77
81	27381	27
81	22702	5
81	28869	1
81	16223	1
81	10272	20
81	12339	35
81	22178	6
81	13378	6
81	17639	44
81	32532	2
81	13381	15
81	28369	1
81	9768	1
81	31702	4
81	11336	1
81	28879	1
81	18782	20
81	11338	17
81	11834	10
81	18648	234
81	31138	141
81	24875	23
81	19148	7
81	5612	29
81	4093	5
81	8201	38
81	19153	6
81	32039	9
81	24883	1
81	18185	1
81	25456	1
81	30990	13
81	18655	9
81	20893	13
81	2594	351
81	20158	1
81	27878	2
81	5623	4
81	11564	145
81	6175	171
81	3108	7
81	9787	31
81	32264	2
81	20162	2
81	46	1
81	9790	6
81	22082	21
81	9791	40
81	30479	1
81	11851	3
81	23258	104
81	22742	1
81	20168	1
81	32562	32
81	25908	5
81	52	1
81	7687	28
81	18202	39
81	3114	15
81	1291	3
81	559	61
81	27416	41
81	31012	32
81	17679	8
81	9533	6
81	5636	15
81	18673	3
81	24907	2
81	20996	75
81	565	16
81	29977	20
81	1079	14
81	22758	58
81	18679	35
81	25410	2
81	10838	21
81	28914	7
81	22041	1
81	9164	226
81	21005	49
81	23844	4
81	5143	100
81	32584	1
81	31029	1
81	5655	5
81	28258	25
81	20190	3
81	22236	9
81	13986	6
81	21704	50
81	8250	3
81	21007	6
81	23856	11
81	15014	14
81	20714	8
81	23288	45
81	10863	69
81	1591	1
81	25869	1
81	2120	1
81	16672	353
81	25426	2
81	3544	9
81	9735	1
81	4655	1
81	7213	16
81	28939	11
81	17215	3
81	20210	39
81	13999	1
81	11826	21
81	22448	1
81	8268	225
81	4599	1
81	15030	8
81	29480	13
81	17730	9
81	30494	2
81	100	80
81	31058	30
81	6716	1
81	32611	19
81	26957	1
81	24415	125
81	19220	55
81	16150	40
81	13463	12
81	21249	5
81	19228	9
81	16155	5
81	12424	1
81	12570	1
81	23359	9
81	18262	8
81	7832	179
81	19278	4
81	28461	18
81	24430	2
81	9915	18
81	10893	1
81	15630	26
81	12434	8
81	9861	5
81	10368	64
81	22814	1
81	10372	4
81	3187	6
81	19240	183
81	17237	20
81	6677	3
81	21755	19
81	13840	4
81	9871	1
81	30579	1
81	19245	13
81	17760	1
81	22297	5
81	24447	84
81	10382	1
81	1145	1
81	6258	1
81	19900	1
81	6751	686
81	5724	26
81	23357	1
81	4720	1
81	4195	2
81	29000	1
81	9890	2
81	23925	3
81	5221	17
81	31127	14
81	156	6
81	29005	85
81	14283	1
81	24690	9
81	15811	4
81	6473	2
81	26009	1
81	10406	50
81	9250	7
81	26011	68
81	30070	30
81	6765	2
81	26012	78
81	1166	4
81	9136	4
81	3337	32
81	24474	7
81	14592	2
81	2707	1
81	15679	4
81	4219	15
81	27514	1
81	24477	1
81	28517	17
81	20803	2
81	31139	10
81	9917	10
81	31140	215
81	19798	13
81	169	46
81	31649	2
81	1174	20
81	23388	35
81	21800	30
81	10418	9
81	20288	5
81	3225	3
81	2283	2
81	9935	10
81	28026	4
81	4760	1649
81	2734	68
81	9395	1
81	25516	70
81	19814	3
81	11371	312
81	16652	1
81	5779	2
81	14094	7
81	22777	2
81	23412	9
81	29051	5
81	26052	1
81	11503	301
81	12509	8
81	27959	20
81	24502	1
81	20840	14
81	2158	11
81	12510	2
81	17324	111
81	17325	1
81	29058	381
81	13255	7
81	6806	1
81	10440	29
81	15672	2
81	17818	5
81	14299	13
81	18333	1
81	5285	8
81	14106	33
81	3741	2
81	24513	4
81	14639	1
81	19671	5
81	26578	1
81	25054	2
81	30130	5
81	23987	18
81	18345	1
81	1225	18
81	25059	24
81	2251	96
81	32218	150
81	15747	1
81	18274	1
81	7338	1
81	19334	4
81	18355	20
81	28217	1
81	29604	1
81	7865	29
81	27074	7
81	31700	1
81	2267	43
81	11010	5
81	31319	1
81	27577	1
81	6174	5
81	30673	1
81	28082	5
81	19554	1
81	12058	64
81	7364	13
81	17860	160
81	9987	32
81	29106	7
81	31862	183
81	8431	2
81	24190	1
81	4303	8
81	19864	50
81	15204	18
81	13081	12
81	2287	1
81	12065	38
81	23136	2
81	9659	62
81	28276	7
81	13089	23
81	23060	37
81	32253	33
81	19373	1
81	27101	1
81	2303	12
81	17876	7
81	7901	12
81	24038	1
81	1429	19
81	24581	42
81	27109	2
81	518	1
81	9788	2
81	17386	176
81	29422	13
81	30702	1
81	23257	4
81	12893	27
81	31243	18
81	3807	6
81	22240	3
81	19399	8
81	15238	14
81	13641	1
81	22891	5
81	21912	7
81	12606	1
81	2326	5
81	28061	7
81	30719	4
81	25124	1
81	10027	29
81	15555	5
81	4727	3
81	12611	3
81	11103	1
81	14718	3
81	25495	1
81	11585	1
81	21416	23
81	16876	34
81	7931	11
81	9516	243
81	22987	5
81	7934	3
81	4347	17
81	9268	1
81	6912	4
81	15266	35
81	10730	21
81	29679	24
81	10001	1
81	6917	1
81	29682	1
81	31780	2
81	20551	3
81	1301	37
81	6924	1
81	31935	14
81	16357	140
81	23547	1
81	14233	3
81	14751	20
81	26181	1
81	21191	2
81	25646	26
81	27760	1
81	32823	118
81	23597	6
81	5397	25
81	19472	7
81	3370	4
81	15291	1
81	10574	10
81	6424	6
81	20431	1
81	307	2
81	30256	1
81	24640	10
81	17939	1
81	28998	2
81	28170	1
81	9058	7
81	13419	1
81	17450	67
81	11129	1
81	17554	1
81	25181	47
81	20984	46
81	20215	5
81	1845	3
81	30058	26
81	6079	1
81	1331	1
81	27680	70
81	14495	1
81	29724	19
81	32351	5
81	31313	1
81	11300	1
81	7262	1
81	14790	12
81	28693	30
81	29894	37
81	21478	2
81	13205	6
81	9285	7
81	6966	64
81	18485	1
81	24680	25
81	869	13
81	19969	1
81	31826	8
81	3683	1
81	30288	1
81	11156	10
81	13341	1
81	22538	1
81	29750	51
81	10619	58
81	10682	1
81	31081	2
81	25979	7
81	30813	10
81	2397	1
81	11435	2
81	9621	196
81	23623	70
81	31845	85
81	7177	3
81	29240	32
81	30853	1
81	28212	1
81	17992	44
81	25041	1
81	12962	12
81	2414	11
81	32894	14
81	28494	1
81	16470	3
81	3443	3
81	9459	1
81	31869	163
81	916	13
81	32906	9
81	7179	32
81	12204	107
81	9608	9
81	29789	1
81	11195	1
81	31293	66
81	19507	2
81	13250	1
81	28743	1
81	28244	4
81	30331	7
81	13791	1
81	9127	18
81	397	8
81	19993	9
81	24193	43
81	19022	1
81	13786	25
81	17518	3
81	20525	113
81	32414	17
81	30343	4
81	9137	17
81	24198	117
81	29811	6
81	31893	5
81	13261	1
81	13814	1
81	15948	2
81	3457	1
81	32585	13
81	31903	8
81	2128	2
81	21540	3
81	20537	1
81	25755	1
81	25758	18
81	11727	1
81	23682	1
81	20044	5
81	2969	6
81	27298	7
81	15962	1
81	5005	6
81	23693	1
81	4042	1
81	11238	2
81	31925	1
81	21559	13
81	18227	18
81	2291	15
81	24768	3
81	11243	25
81	8654	10
81	28789	1
81	20052	16
81	21085	1
81	29839	4
81	28281	1
81	14871	22
81	14873	2
81	10188	6
81	6060	4
81	19058	1
81	25300	2
81	21093	18
81	19565	1
81	5525	49
81	26313	106
81	29074	2
81	7578	11
81	25005	1
81	6763	5
81	27982	3
81	32685	18
81	15442	1
81	2737	541
81	29859	1
81	9679	9
81	16248	28
81	14750	1
81	24797	82
81	29345	2
81	19466	2
81	13070	5
81	15999	3
81	8115	14
81	12794	1
81	9867	6
81	31449	5
81	27812	18
81	23734	1
81	29886	1
81	5042	5
81	16550	1
81	31970	50
81	12285	17
81	4020	14
81	22127	5
81	19090	10
81	27341	1
81	10082	2
81	33004	1
81	22661	80
81	10742	4
81	24282	5
81	31978	11
81	26727	2
81	5565	4
81	17600	1
81	31464	54
81	33012	4
81	25341	14
81	31466	22
81	7626	5
81	31469	1
81	4548	8
81	10757	44
81	486	7
81	14420	55
81	23755	3
81	27835	2
81	22675	122
81	11795	28
81	2015	2
81	8163	25
81	3990	3
81	27447	40
81	24838	12
81	29388	8
81	3550	198
81	33045	7
82	1506	3
82	18241	2
82	31492	2
82	24310	4
82	7649	14
82	5586	1
82	30441	2
82	4064	1
82	5118	1
82	23817	1
82	22748	30
82	14950	1
82	22519	3
82	32522	1
82	19129	1
82	24856	1
82	25866	2
82	27198	7
82	2048	2
82	26127	1
82	18152	1
82	27385	11
82	29410	4
82	7134	2
82	16035	2
82	22182	3
82	9347	1
82	13379	1
82	1038	1
82	27301	7
82	21652	2
82	6151	1
82	14965	3
82	4589	2
82	25000	5
82	14699	1
82	2063	1
82	18169	1
82	4090	3
82	14968	14
82	27396	1
82	4093	6
82	6655	5
82	5106	3
82	3093	1
82	1049	1
82	31395	1
82	25387	4
82	1051	21
82	19157	1
82	30990	3
82	23809	1
82	16087	1
82	6792	1
82	22391	6
82	28892	4
82	5116	1
82	21182	1
82	21669	2
82	5260	2
82	14982	2
82	7162	8
82	14477	10
82	9787	2
82	9788	2
82	22739	1
82	9268	2
82	23821	2
82	30482	3
82	19680	3
82	23822	1
82	11855	2
82	1291	3
82	11858	19
82	15558	1
82	17182	1
82	9275	60
82	12378	1
82	5437	46
82	20174	1
82	9278	5
82	31549	1
82	27898	2
82	13419	2
82	23040	1
82	565	1
82	20178	1
82	20683	3
82	4621	4
82	1343	1
82	572	6
82	12890	21
82	5647	4
82	68	1
82	18214	6
82	9292	1
82	27205	2
82	24188	4
82	21696	1
82	27914	2
82	31561	1
82	32786	2
82	7409	2
82	24924	2
82	1584	4
82	31404	1
82	1952	59
82	27439	2
82	13986	1
82	21704	3
82	15012	3
82	18229	1
82	31033	3
82	21221	1
82	12779	1
82	7194	1
82	29997	2
82	28336	1
82	5153	4
82	1591	1
82	27926	1
82	28430	1
82	9312	1
82	29836	3
82	14916	1
82	30002	1
82	18128	1
82	3544	6
82	12932	3
82	9483	16
82	30532	1
82	17215	1
82	20723	3
82	30534	2
82	1513	1
82	5445	1
82	10875	3
82	21722	5
82	2127	1
82	11826	2
82	9835	4
82	4154	1
82	15030	14
82	13457	1
82	15031	1
82	28445	14
82	23877	3
82	25960	1
82	3165	6
82	1115	2
82	24413	2
82	30382	2
82	28431	3
82	8279	2
82	14013	1
82	5687	1
82	24415	1
82	19220	1
82	28959	1
82	22268	1
82	19728	2
82	13613	2
82	15619	1
82	22946	1
82	20231	2
82	21	1
82	30641	2
82	23891	1
82	21741	1
82	1119	1
82	27467	17
82	1616	1
82	14539	1
82	20030	26
82	18741	1
82	1619	9
82	11426	2
82	6236	19
82	18737	2
82	17745	2
82	8298	1
82	4754	5
82	14548	1
82	3658	1
82	1625	1
82	6917	1
82	25978	3
82	18749	5
82	21258	2
82	8900	1
82	21405	2
82	30619	1
82	24437	1
82	14032	1
82	130	52
82	21753	4
82	31690	1
82	18348	6
82	632	4
82	25987	4
82	20247	1
82	31096	3
82	1139	10
82	22822	3
82	19389	2
82	22298	1
82	32782	2
82	30044	1
82	22827	1
82	18740	1
82	17261	2
82	31108	1
82	28990	2
82	20404	1
82	12119	5
82	15090	5
82	4192	1
82	17304	1
82	18448	6
82	5727	1
82	2683	3
82	1155	1
82	22834	3
82	9890	1
82	16061	1
82	5947	1
82	22516	1
82	3682	5
82	31629	4
82	26522	3
82	1356	4
82	10930	1
82	12675	1
82	1961	1
82	25490	1
82	15811	2
82	25304	1
82	20269	6
82	26009	2
82	11833	1
82	12979	5
82	18295	1
82	9373	3
82	27004	1
82	30070	4
82	30600	3
82	12476	1
82	2305	1
82	12477	6
82	9136	1
82	19315	7
82	26534	2
82	27798	1
82	10943	3
82	19280	5
82	6292	26
82	28372	3
82	3456	1
82	3217	3
82	32672	1
82	9441	1
82	19798	1
82	31646	3
82	2718	2
82	22861	5
82	19289	6
82	26745	2
82	1176	1
82	7288	3
82	18619	2
82	27522	4
82	22359	1
82	17309	1
82	29913	5
82	14428	4
82	18317	6
82	23396	2
82	20818	5
82	13636	2
82	18691	2
82	9934	4
82	32684	1
82	31660	1
82	25024	1
82	26552	1
82	23262	1
82	14614	1
82	695	1
82	20294	4
82	11493	1
82	29041	1
82	20297	2
82	10426	3
82	30629	3
82	23521	1
82	186	1
82	27038	3
82	700	4
82	19306	1
82	14094	3
82	28543	1
82	17569	1
82	18817	5
82	3240	1
82	21319	2
82	1199	4
82	20308	2
82	10445	2
82	20751	3
82	9343	1
82	16620	1
82	23418	2
82	21324	1
82	25267	1
82	7314	6
82	1207	1
82	1454	2
82	20844	1
82	10441	1
82	3253	1
82	8907	1
82	713	8
82	3741	3
82	9423	1
82	6331	1
82	21661	3
82	26578	1
82	6334	1
82	27057	4
82	22374	1
82	2248	2
82	15163	1
82	29071	3
82	8490	1
82	15321	1
82	15910	1
82	12030	1
82	3754	1
82	14670	1
82	2251	3
82	3264	1
82	16262	1
82	30881	3
82	22914	1
82	19842	1
82	10455	5
82	16267	2
82	18885	2
82	32721	1
82	4276	1
82	11528	1
82	10458	1
82	21348	3
82	22390	3
82	7344	1
82	18356	3
82	2256	2
82	226	3
82	25555	1
82	30144	1
82	26090	3
82	3176	1
82	4369	1
82	21859	3
82	4286	2
82	24006	2
82	9448	5
82	3766	1
82	2784	1
82	7351	2
82	29098	2
82	7370	1
82	19346	1
82	29614	1
82	26097	6
82	22004	4
82	6855	1
82	15762	5
82	15763	2
82	17064	1
82	29101	1
82	15764	4
82	20356	4
82	13599	11
82	22024	1
82	8273	2
82	20879	1
82	26609	1
82	14008	3
82	30677	1
82	10663	3
82	28737	3
82	26656	4
82	23887	1
82	9990	1
82	15793	1
82	5842	2
82	4307	1
82	15771	2
82	2338	1
82	27802	2
82	21374	1
82	1764	2
82	10490	4
82	1490	2
82	25578	1
82	24030	2
82	1768	7
82	18387	2
82	2302	18
82	9715	3
82	23491	10
82	13099	1
82	4553	1
82	10004	1
82	28099	6
82	23492	3
82	22424	1
82	4522	2
82	6380	1
82	31734	1
82	28358	1
82	26035	1
82	3802	4
82	7390	2
82	13107	1
82	25318	1
82	22435	1
82	21763	1
82	28201	3
82	13632	1
82	31743	1
82	14986	3
82	4839	3
82	27635	1
82	24087	1
82	32586	1
82	25599	3
82	7683	6
82	27611	1
82	4063	1
82	15197	1
82	31252	1
82	29881	1
82	3817	1
82	16330	1
82	20915	3
82	10023	1
82	16867	1
82	21407	2
82	24601	6
82	22978	10
82	25248	2
82	19902	2
82	32285	1
82	5364	109
